Timestamp, X_Position, Y_Position, Z_Position, Q0_Rotation, Q1_Rotation, Q2_Rotation, Q3_Rotation, X_Velocity, Y_Velocity, Z_Velocity, X_Accel, Y_Accel, Z_Accel
60084,0.04800332,1.160905,-0.08275847,0.0002669056,0.03599989,0.006590787,0.99933,0,0,0,0,0,0
60113,0.04823991,1.160091,-0.08428571,-0.002344711,0.03474537,0.00740994,0.999366,0,0,0,0,0,0
60140,0.04858176,1.160119,-0.08554967,-0.0007724818,0.03301468,0.00594757,0.9994369,0,0,0,0,0,0
60169,0.04883913,1.161091,-0.08591342,-0.002578265,0.03136179,0.004495978,0.9994947,0,0,0,0,0,0
60198,0.04899466,1.161069,-0.08627648,-0.005648469,0.0297125,0.005481291,0.9995275,0,0,0,0,0,0
60226,0.04890508,1.161298,-0.08684407,-0.005998096,0.02752881,0.005117301,0.9995899,0,0,0,0,0,0
60255,0.04916935,1.161207,-0.08745066,-0.004800122,0.02577811,0.005136098,0.999643,0,0,0,0,0,0
60282,0.04921959,1.161226,-0.08777653,-0.005456978,0.02461411,0.003589012,0.9996757,0,0,0,0,0,0
60308,0.04951139,1.16114,-0.0883616,-0.00573299,0.0232775,0.00287923,0.9997085,0,0,0,0,0,0
60335,0.04997837,1.160753,-0.08900844,-0.005537695,0.02194298,0.005359109,0.9997296,0,0,0,0,0,0
60362,0.05024599,1.160519,-0.08954037,-0.00515467,0.02102945,0.003323846,0.99976,0,0,0,0,0,0
60390,0.05082874,1.160746,-0.09004954,-0.004793844,0.02058653,0.001873384,0.9997748,0,0,0,0,0,0
60420,0.05079749,1.161104,-0.0899391,-0.005723529,0.022172,-0.002036134,0.9997357,0,0,0,0,0,0
60447,0.05103428,1.160892,-0.09044332,-0.00603827,0.02337955,8.534763E-06,0.9997085,0,0,0,0,0,0
60477,0.05091973,1.160847,-0.09050443,-0.004840755,0.02277566,0.001309825,0.999728,0,0,0,0,0,0
60504,0.05055469,1.160748,-0.09057688,-0.004429605,0.02212934,0.0006605919,0.9997451,0,0,0,0,0,0
60534,0.05024657,1.160429,-0.09076296,-0.003070736,0.02214015,0.0007421309,0.9997499,0,0,0,0,0,0
60561,0.05016183,1.160199,-0.09105254,-0.002648906,0.02156827,0.00555722,0.9997484,0,0,0,0,0,0
60588,0.05031317,1.159436,-0.09191398,-0.0008817176,0.02177618,0.004617657,0.9997518,0,0,0,0,0,0
60614,0.0508686,1.158696,-0.09404708,0.001697884,0.02385591,-0.000157229,0.999714,0,0,0,0,0,0
60641,0.05130108,1.159355,-0.09477815,-0.0002108127,0.02715008,-0.0009427921,0.9996309,0,0,0,0,0,0
60670,0.05149845,1.160278,-0.09508879,-0.004673033,0.02933133,0.001393603,0.9995579,0,0,0,0,0,0
60699,0.05164494,1.161161,-0.09540175,-0.00817418,0.02971001,0.003873381,0.9995176,0,0,0,0,0,0
60727,0.05162823,1.161339,-0.09539802,-0.01151696,0.02999605,0.002578817,0.9994804,0,0,0,0,0,0
60751,0.05147529,1.161309,-0.09554976,-0.01226616,0.03012298,0.002565458,0.9994677,0,0,0,0,0,0
60779,0.05153964,1.161597,-0.09607676,-0.0109274,0.02818747,0.005484928,0.9995279,0,0,0,0,0,0
60808,0.05105621,1.161552,-0.09592829,-0.01169575,0.02446971,0.004767763,0.9996208,0,0,0,0,0,0
60837,0.05090684,1.161373,-0.09599817,-0.01111314,0.02193189,0.006309431,0.9996778,0,0,0,0,0,0
60865,0.05090422,1.160764,-0.09634859,-0.009233504,0.02023125,0.005429916,0.999738,0,0,0,0,0,0
60895,0.05108932,1.160082,-0.09702748,-0.005843204,0.01994213,0.003733794,0.9997771,0,0,0,0,0,0
60922,0.05146156,1.160128,-0.0975318,-0.005509814,0.02226258,0.003509027,0.9997308,0,0,0,0,0,0
60951,0.05157779,1.160728,-0.09759787,-0.007995778,0.02328507,0.004297882,0.9996877,0,0,0,0,0,0
60980,0.05163077,1.161215,-0.0977152,-0.0109308,0.02437454,0.00523883,0.9996294,0,0,0,0,0,0
61007,0.05153093,1.161059,-0.09804004,-0.009966015,0.02539164,0.004860893,0.9996161,0,0,0,0,0,0
61035,0.05142745,1.160837,-0.09843683,-0.008754035,0.02517488,0.005437653,0.9996299,0,0,0,0,0,0
61146,0.05083584,1.161319,-0.09831262,-0.01082635,0.02299227,0.005180702,0.9996637,0,0,0,0,0,0
61170,0.05021084,1.161217,-0.09877697,-0.01030135,0.02223675,0.006126647,0.9996809,0,0,0,0,0,0
61195,0.04974471,1.160919,-0.09912443,-0.009814272,0.02183491,0.006346138,0.9996933,0,0,0,0,0,0
61222,0.04970356,1.161019,-0.09907304,-0.01049632,0.02210018,0.005764545,0.999684,0,0,0,0,0,0
61250,0.04949571,1.16106,-0.09914659,-0.0120763,0.02240466,0.004249895,0.999667,0,0,0,0,0,0
61279,0.04926386,1.160787,-0.09935966,-0.01029975,0.02291556,0.004644422,0.9996735,0,0,0,0,0,0
61307,0.04889473,1.16067,-0.09944597,-0.009546342,0.02338319,0.005621441,0.9996652,0,0,0,0,0,0
61335,0.04871697,1.160934,-0.0991496,-0.01074506,0.02350615,0.005998978,0.999648,0,0,0,0,0,0
61362,0.04823175,1.160929,-0.09888173,-0.0109101,0.02345003,0.006552269,0.999644,0,0,0,0,0,0
61390,0.04759452,1.160641,-0.09872128,-0.008806903,0.02235027,0.006878869,0.9996877,0,0,0,0,0,0
61419,0.04687689,1.160461,-0.09853055,-0.007322295,0.02081619,0.006898673,0.9997327,0,0,0,0,0,0
61446,0.04627512,1.160326,-0.09836689,-0.006958447,0.01904627,0.008791531,0.9997557,0,0,0,0,0,0
61474,0.04563586,1.160429,-0.09812334,-0.008107922,0.01735207,0.007757352,0.9997865,0,0,0,0,0,0
61503,0.04529725,1.160496,-0.09804604,-0.007796417,0.01640862,0.007713008,0.9998052,0,0,0,0,0,0
61530,0.04510541,1.16054,-0.09798436,-0.008013801,0.01708295,0.007702217,0.9997923,0,0,0,0,0,0
61559,0.04499998,1.160481,-0.09810466,-0.00750512,0.01743053,0.008575193,0.9997832,0,0,0,0,0,0
61586,0.04488662,1.160362,-0.09820396,-0.007748927,0.01790623,0.008735045,0.9997715,0,0,0,0,0,0
61614,0.04475998,1.16029,-0.09833798,-0.007532484,0.01822383,0.008903014,0.9997659,0,0,0,0,0,0
61643,0.04466491,1.160239,-0.0985275,-0.007851329,0.01803544,0.008773021,0.999768,0,0,0,0,0,0
61671,0.04458939,1.160518,-0.09869199,-0.008188233,0.01759718,0.008693189,0.9997739,0,0,0,0,0,0
61699,0.04455999,1.160788,-0.09874792,-0.01001146,0.01675791,0.008725067,0.9997714,0,0,0,0,0,0
61726,0.04452107,1.161037,-0.09875949,-0.01116765,0.01666178,0.008562003,0.9997622,0,0,0,0,0,0
61754,0.04457085,1.161112,-0.09882146,-0.01072364,0.01632365,0.009128423,0.9997676,0,0,0,0,0,0
61783,0.04477518,1.160926,-0.09896746,-0.01003074,0.01634001,0.008714627,0.9997782,0,0,0,0,0,0
61811,0.04514043,1.160864,-0.09901173,-0.01013608,0.01703127,0.008509806,0.9997674,0,0,0,0,0,0
61839,0.0454312,1.160841,-0.09909977,-0.01052427,0.01740401,0.006780719,0.9997702,0,0,0,0,0,0
61866,0.04558732,1.160805,-0.09922443,-0.01046323,0.01642125,0.008117649,0.9997774,0,0,0,0,0,0
61922,0.04568278,1.160687,-0.09953594,-0.01078577,0.01388181,0.006999628,0.9998209,0,0,0,0,0,0
61938,0.04609942,1.160558,-0.09998542,-0.009821936,0.01271103,0.006489046,0.9998499,0,0,0,0,0,0
61966,0.04658782,1.160386,-0.1002743,-0.009823541,0.01309554,0.006113703,0.9998474,0,0,0,0,0,0
61992,0.04726004,1.160089,-0.1008191,-0.008304828,0.01352888,0.00606465,0.9998557,0,0,0,0,0,0
62016,0.04858182,1.159909,-0.101796,-0.007689578,0.01391499,0.005481598,0.9998587,0,0,0,0,0,0
62044,0.04931871,1.159904,-0.1020369,-0.008488637,0.0151307,0.004625771,0.9998389,0,0,0,0,0,0
62072,0.0499208,1.160254,-0.102154,-0.009548215,0.01704844,0.003669105,0.9998024,0,0,0,0,0,0
62101,0.05032273,1.15971,-0.102392,-0.01008186,0.01769213,0.00420807,0.9997838,0,0,0,0,0,0
62127,0.05067149,1.159306,-0.1030038,-0.007673303,0.01643118,0.004009388,0.9998276,0,0,0,0,0,0
62157,0.05127695,1.160213,-0.1029022,-0.008265257,0.01468268,0.003891177,0.9998505,0,0,0,0,0,0
62185,0.05196059,1.160317,-0.103043,-0.01041952,0.01419793,0.002294505,0.9998423,0,0,0,0,0,0
62213,0.0530694,1.159579,-0.1037289,-0.0094334,0.01521045,0.001334947,0.9998389,0,0,0,0,0,0
62242,0.0537545,1.159297,-0.1042194,-0.006649972,0.01779222,-0.0008823399,0.9998192,0,0,0,0,0,0
62270,0.05389478,1.160148,-0.1037088,-0.007060428,0.02039554,-0.002138741,0.9997648,0,0,0,0,0,0
62299,0.05428813,1.160202,-0.1036202,-0.01041897,0.02170941,-0.002745047,0.9997063,0,0,0,0,0,0
62326,0.05395487,1.160796,-0.1027051,-0.01272319,0.02053769,0.0004602199,0.9997081,0,0,0,0,0,0
62354,0.05338502,1.160782,-0.1018992,-0.01220817,0.01823178,0.001042726,0.9997587,0,0,0,0,0,0
62383,0.05299376,1.160582,-0.1011321,-0.01015481,0.01631131,-1.680854E-06,0.9998154,0,0,0,0,0,0
62410,0.0528892,1.160731,-0.1002264,-0.01080804,0.01601521,-0.0001853595,0.9998133,0,0,0,0,0,0
62439,0.05267333,1.161388,-0.09822624,-0.01272725,0.01654164,-0.001894851,0.9997804,0,0,0,0,0,0
62466,0.05273741,1.161014,-0.0975405,-0.01138848,0.01630201,0.001621142,0.9998009,0,0,0,0,0,0
62494,0.05279832,1.160671,-0.09708784,-0.009514979,0.01499402,0.001949978,0.9998405,0,0,0,0,0,0
62523,0.05314136,1.161137,-0.09625738,-0.008941397,0.01594023,-0.002713702,0.9998294,0,0,0,0,0,0
62547,0.05366693,1.161767,-0.09509104,-0.01113654,0.01799513,-0.001192286,0.9997754,0,0,0,0,0,0
62572,0.0542371,1.16139,-0.09442262,-0.01215999,0.01884325,0.002983735,0.9997441,0,0,0,0,0,0
62602,0.05445636,1.161113,-0.09453617,-0.0116308,0.02036661,-0.002747904,0.9997212,0,0,0,0,0,0
62630,0.05450176,1.162149,-0.09395327,-0.009070673,0.02450911,-0.005788239,0.9996417,0,0,0,0,0,0
62660,0.05455865,1.163027,-0.09271529,-0.01266321,0.02636119,-0.001131266,0.9995717,0,0,0,0,0,0
62688,0.05436838,1.161622,-0.09227698,-0.01621848,0.02542401,0.003381038,0.9995395,0,0,0,0,0,0
62717,0.05442227,1.161772,-0.09228382,-0.01036881,0.02400351,-0.001008681,0.9996576,0,0,0,0,0,0
62744,0.05422805,1.161326,-0.09258949,-0.007351509,0.02491294,-0.00393769,0.9996548,0,0,0,0,0,0
62772,0.05412701,1.162125,-0.09209155,-0.01272493,0.02509934,-0.0004156604,0.9996039,0,0,0,0,0,0
62801,0.0539748,1.162764,-0.09149583,-0.01657742,0.02415965,0.003262628,0.9995654,0,0,0,0,0,0
62829,0.05376659,1.162175,-0.09180333,-0.01139573,0.02344743,2.922932E-05,0.9996601,0,0,0,0,0,0
62860,0.05367582,1.161801,-0.09231663,-0.008471256,0.0232807,-0.002763171,0.9996893,0,0,0,0,0,0
62884,0.05361778,1.162624,-0.09235845,-0.0138872,0.0252754,-0.002446891,0.999581,0,0,0,0,0,0
62908,0.05357144,1.163298,-0.09215337,-0.01763513,0.02664113,-0.0005721009,0.9994893,0,0,0,0,0,0
62938,0.05317533,1.162994,-0.09249987,-0.01543375,0.0274655,0.001850614,0.9995019,0,0,0,0,0,0
62965,0.05250741,1.16224,-0.09326205,-0.01073758,0.02630513,-5.06804E-05,0.9995963,0,0,0,0,0,0
62994,0.05173707,1.162341,-0.09382539,-0.01149395,0.02516033,0.0007283728,0.9996171,0,0,0,0,0,0
63021,0.05099704,1.163514,-0.09389181,-0.01811227,0.02542547,0.002953444,0.9995083,0,0,0,0,0,0
63049,0.05013418,1.163833,-0.09419068,-0.02046536,0.02577947,0.004953085,0.9994459,0,0,0,0,0,0
63079,0.04930543,1.162518,-0.0952075,-0.01774817,0.02541259,0.006744088,0.9994968,0,0,0,0,0,0
63105,0.04863637,1.162933,-0.0958939,-0.01484264,0.02492883,0.005956224,0.9995613,0,0,0,0,0,0
63133,0.04854304,1.164046,-0.09597971,-0.01771662,0.02517853,0.007510815,0.9994978,0,0,0,0,0,0
63162,0.04821477,1.163576,-0.09608422,-0.02145776,0.0264027,0.009234332,0.9993784,0,0,0,0,0,0
63190,0.04790999,1.162674,-0.09707122,-0.018517,0.02714494,0.008431608,0.9994244,0,0,0,0,0,0
63219,0.04777137,1.162623,-0.09771109,-0.01507337,0.02777452,0.009927971,0.9994513,0,0,0,0,0,0
63247,0.04737297,1.163301,-0.09767485,-0.01973186,0.02758433,0.01143523,0.9993593,0,0,0,0,0,0
63275,0.04723237,1.164169,-0.09762874,-0.0232565,0.02589803,0.008409671,0.9993587,0,0,0,0,0,0
63304,0.04710627,1.164053,-0.09785553,-0.02162143,0.02577611,0.006725188,0.9994113,0,0,0,0,0,0
63331,0.04703961,1.163354,-0.09822705,-0.01729962,0.02614843,0.007057663,0.9994835,0,0,0,0,0,0
63360,0.04689938,1.163118,-0.09825484,-0.01719139,0.02714348,0.00844009,0.9994481,0,0,0,0,0,0
63383,0.04675817,1.16316,-0.0979586,-0.01911596,0.02747467,0.01022791,0.9993874,0,0,0,0,0,0
63409,0.04638794,1.163035,-0.09796111,-0.0176286,0.02630079,0.008872928,0.9994593,0,0,0,0,0,0
63436,0.04597114,1.162823,-0.09789397,-0.01635691,0.02470365,0.008843461,0.9995219,0,0,0,0,0,0
63465,0.04560328,1.162948,-0.09753759,-0.01753984,0.02456913,0.008881801,0.9995048,0,0,0,0,0,0
63494,0.04525118,1.163098,-0.09695027,-0.01817794,0.02456644,0.01040568,0.9994788,0,0,0,0,0,0
63524,0.0446391,1.162745,-0.09651258,-0.0157307,0.02276141,0.01043362,0.9995627,0,0,0,0,0,0
63548,0.04414731,1.162333,-0.0963656,-0.01262557,0.02141111,0.01060025,0.9996349,0,0,0,0,0,0
63572,0.0439104,1.162282,-0.09603782,-0.01359475,0.02017573,0.01109892,0.9996424,0,0,0,0,0,0
63600,0.04397047,1.162452,-0.09563478,-0.0157915,0.02049563,0.01035456,0.9996116,0,0,0,0,0,0
63629,0.04422352,1.162194,-0.09556612,-0.01425484,0.02038716,0.009753705,0.999643,0,0,0,0,0,0
63659,0.04439382,1.161845,-0.09552527,-0.01176262,0.02061507,0.007133705,0.9996929,0,0,0,0,0,0
63687,0.04464822,1.161799,-0.09517848,-0.01143665,0.02146997,0.007165328,0.9996784,0,0,0,0,0,0
63717,0.04473287,1.161702,-0.09463757,-0.01111012,0.02225448,0.006860997,0.999667,0,0,0,0,0,0
63745,0.04462818,1.161678,-0.09414697,-0.01001658,0.02231749,0.00585217,0.9996836,0,0,0,0,0,0
63773,0.04430462,1.161569,-0.09353775,-0.009067848,0.02186621,0.006272266,0.9997001,0,0,0,0,0,0
63802,0.04385801,1.161556,-0.09281364,-0.008642172,0.01990126,0.008334814,0.9997299,0,0,0,0,0,0
63829,0.0433135,1.160874,-0.09220845,-0.00780563,0.01724243,0.009100385,0.9997795,0,0,0,0,0,0
63858,0.04311722,1.160391,-0.09206365,-0.003855999,0.01529115,0.009980465,0.9998258,0,0,0,0,0,0
63885,0.04298864,1.160705,-0.0914369,-0.003980201,0.01269684,0.008568197,0.9998748,0,0,0,0,0,0
63914,0.04322821,1.160991,-0.09103846,-0.005653664,0.01164143,0.009787615,0.9998684,0,0,0,0,0,0
63943,0.04369367,1.161222,-0.0907511,-0.006230434,0.01087722,0.008215568,0.9998877,0,0,0,0,0,0
63971,0.04422379,1.161147,-0.09050964,-0.006577971,0.01097193,0.006820636,0.9998949,0,0,0,0,0,0
64001,0.04484531,1.160707,-0.09057283,-0.002670438,0.011951,0.005806427,0.9999081,0,0,0,0,0,0
64028,0.04529734,1.160709,-0.09035144,-0.002697719,0.01277106,0.005564145,0.9998993,0,0,0,0,0,0
64051,0.04566733,1.161072,-0.08971927,-0.005646302,0.01288809,0.006960162,0.9998768,0,0,0,0,0,0
64076,0.04585705,1.161271,-0.08909851,-0.005626675,0.01165428,0.007689869,0.9998867,0,0,0,0,0,0
64103,0.04569721,1.1609,-0.08863176,-0.002788394,0.009272147,0.006141295,0.9999343,0,0,0,0,0,0
64131,0.045591,1.160597,-0.08821502,-0.0009516811,0.008217322,0.004900756,0.9999538,0,0,0,0,0,0
64160,0.04563409,1.160629,-0.08758305,-0.00088648,0.007485661,0.005555806,0.9999562,0,0,0,0,0,0
64189,0.04555242,1.160772,-0.08679089,-0.001402077,0.007038294,0.005005857,0.9999617,0,0,0,0,0,0
64219,0.04488201,1.1608,-0.08581052,-0.001449837,0.007701703,0.003994946,0.9999613,0,0,0,0,0,0
64247,0.04441645,1.159821,-0.08553889,0.0006788144,0.007529509,0.005029717,0.9999588,0,0,0,0,0,0
64276,0.04380465,1.160096,-0.08497894,0.002746704,0.006819266,0.005610745,0.9999573,0,0,0,0,0,0
64303,0.0432483,1.160623,-0.08401304,0.002206649,0.006678057,0.005538064,0.9999599,0,0,0,0,0,0
64333,0.04245682,1.160789,-0.0831233,0.0008662089,0.006772568,0.006264945,0.9999571,0,0,0,0,0,0
64361,0.04174183,1.160206,-0.08254304,0.001785625,0.005628307,0.009498316,0.9999375,0,0,0,0,0,0
64388,0.04138234,1.159734,-0.08245158,0.003932303,0.002727628,0.01126738,0.9999251,0,0,0,0,0,0
64416,0.04151344,1.160052,-0.08214608,0.004368479,0.001292218,0.01052337,0.9999343,0,0,0,0,0,0
64444,0.04210504,1.160306,-0.08180097,0.003286424,0.00233793,0.00915195,0.99995,0,0,0,0,0,0
64469,0.04182022,1.160133,-0.08134173,0.002614675,0.004527613,0.008372815,0.9999513,0,0,0,0,0,0
64498,0.04242326,1.160138,-0.08132558,0.002774818,0.007940708,0.01000492,0.9999146,0,0,0,0,0,0
64525,0.04288274,1.160019,-0.08152285,0.002502667,0.008925343,0.009789375,0.9999092,0,0,0,0,0,0
64551,0.04314436,1.160004,-0.08185859,0.003489349,0.009915005,0.00712405,0.9999194,0,0,0,0,0,0
64575,0.04331783,1.160452,-0.08186352,0.002458487,0.01207842,0.005485978,0.999909,0,0,0,0,0,0
64603,0.04302611,1.161848,-0.08109056,-0.004878347,0.0102094,0.01180323,0.9998664,0,0,0,0,0,0
64632,0.04022699,1.16207,-0.07932892,-0.01403161,0.0006920602,0.01208681,0.9998283,0,0,0,0,0,0
64662,0.04042698,1.160068,-0.08080513,-0.007860006,-0.009307045,0.01091948,0.9998662,0,0,0,0,0,0
64690,0.04016696,1.160642,-0.08030984,-0.0001503534,-0.01152923,0.005756403,0.999917,0,0,0,0,0,0
64720,0.04083298,1.160269,-0.08029716,0.0008913518,-0.007331805,0.00205485,0.9999706,0,0,0,0,0,0
64748,0.04182999,1.160351,-0.08023735,0.001664744,-0.002690286,0.004560993,0.9999846,0,0,0,0,0,0
64777,0.04269954,1.160195,-0.08049609,0.003169308,0.0003828054,0.007279966,0.9999684,0,0,0,0,0,0
64805,0.04335407,1.160249,-0.0809204,0.002808422,0.002497338,0.005777525,0.9999763,0,0,0,0,0,0
64833,0.0438738,1.160204,-0.08141056,0.001300753,0.003604517,0.005140043,0.9999795,0,0,0,0,0,0
64861,0.04414689,1.160185,-0.08199819,0.002001525,0.003065228,0.004452087,0.9999834,0,0,0,0,0,0
64889,0.04423268,1.160377,-0.08237781,-0.0005676286,0.00349224,0.004132155,0.9999852,0,0,0,0,0,0
64917,0.04439746,1.1604,-0.08271011,0.0003583843,0.005557855,0.004841843,0.9999728,0,0,0,0,0,0
64944,0.04431223,1.160328,-0.08302245,0.001009637,0.00661335,0.005872604,0.9999604,0,0,0,0,0,0
64974,0.04411095,1.159908,-0.08341298,0.003287122,0.005814203,0.007652999,0.9999484,0,0,0,0,0,0
65001,0.04380277,1.159492,-0.08393131,0.005416689,0.004280011,0.007156397,0.9999506,0,0,0,0,0,0
65025,0.04362655,1.159272,-0.08435706,0.005282888,0.002608668,0.007619947,0.9999536,0,0,0,0,0,0
65051,0.0436412,1.159056,-0.08485501,0.005720196,0.001349514,0.007257478,0.9999564,0,0,0,0,0,0
65079,0.04408449,1.158957,-0.08551428,0.005541436,0.000542113,0.007055713,0.9999596,0,0,0,0,0,0
65107,0.04526923,1.158875,-0.08665172,0.005937697,0.0008755237,0.004215943,0.9999731,0,0,0,0,0,0
65136,0.04615897,1.158939,-0.08757025,0.006177763,0.003368296,0.002260569,0.9999727,0,0,0,0,0,0
65164,0.04663936,1.158959,-0.08858454,0.005261938,0.00636791,0.002217804,0.9999634,0,0,0,0,0,0
65194,0.04698033,1.159265,-0.08955716,0.003632725,0.007568399,0.002331074,0.9999621,0,0,0,0,0,0
65218,0.04722477,1.159111,-0.09080482,0.003097877,0.006936755,0.002846464,0.9999671,0,0,0,0,0,0
65243,0.04738557,1.159041,-0.09204403,0.002815602,0.006261983,0.001561907,0.9999752,0,0,0,0,0,0
65271,0.04778743,1.159789,-0.09273634,0.001248647,0.005759726,0.002190049,0.9999803,0,0,0,0,0,0
65301,0.04824971,1.160098,-0.09346799,-0.001216659,0.005610117,0.003166808,0.9999785,0,0,0,0,0,0
65330,0.04843958,1.160071,-0.09402151,-0.00278002,0.005933802,0.001709602,0.9999771,0,0,0,0,0,0
65359,0.04862799,1.159634,-0.09481642,-0.002078817,0.006515805,0.001885463,0.9999748,0,0,0,0,0,0
65387,0.04858728,1.159654,-0.09502642,-0.001923648,0.005829423,0.003335335,0.9999756,0,0,0,0,0,0
65416,0.04873368,1.15939,-0.09530969,-0.001512719,0.003951666,0.003985451,0.9999831,0,0,0,0,0,0
65444,0.04907187,1.158895,-0.09564871,-0.0003150629,0.00285155,0.001908935,0.999994,0,0,0,0,0,0
65473,0.04925712,1.159038,-0.09610079,0.0002766511,0.003278762,-0.000133905,0.9999946,0,0,0,0,0,0
65501,0.0494957,1.15888,-0.09616477,0.0006689057,0.003451589,0.0004699813,0.9999937,0,0,0,0,0,0
65528,0.04965873,1.158791,-0.09637201,0.001733414,0.00321383,0.002278531,0.9999908,0,0,0,0,0,0
65557,0.04967169,1.158923,-0.0964783,0.0006822348,0.002216957,0.0009986543,0.9999968,0,0,0,0,0,0
65584,0.04974774,1.159171,-0.09665328,0.0002879389,0.001714299,-7.816515E-05,0.9999985,0,0,0,0,0,0
65612,0.04994088,1.159259,-0.09681056,-3.255852E-05,0.001242987,0.001153926,0.9999986,0,0,0,0,0,0
65641,0.05035666,1.158944,-0.09723146,0.00074371,0.001563036,0.001509166,0.9999974,0,0,0,0,0,0
65669,0.05089695,1.158651,-0.09780058,0.002075748,0.002153567,0.0001550659,0.9999955,0,0,0,0,0,0
65697,0.05168909,1.158762,-0.09824313,0.0006977997,0.003382519,-0.0004905068,0.9999939,0,0,0,0,0,0
65724,0.05273228,1.15894,-0.09821965,-0.0005518718,0.005604072,-0.00299438,0.9999797,0,0,0,0,0,0
65752,0.0529624,1.159157,-0.09823964,-0.0008939135,0.008589501,-0.003982608,0.9999548,0,0,0,0,0,0
65781,0.05304541,1.159552,-0.09767958,-0.002282077,0.01019364,-0.003737172,0.9999385,0,0,0,0,0,0
65808,0.05262486,1.159918,-0.0968177,-0.003028139,0.009412955,-0.00143485,0.9999501,0,0,0,0,0,0
65837,0.05178082,1.160122,-0.0957633,-0.003304545,0.008300011,-0.003147516,0.9999552,0,0,0,0,0,0
65864,0.05036501,1.160099,-0.09373875,-0.002929779,0.007121283,-0.0007473809,0.9999701,0,0,0,0,0,0
65893,0.04958446,1.159649,-0.09305067,-0.0006833722,0.005430162,0.002084652,0.9999828,0,0,0,0,0,0
65917,0.04905428,1.159912,-0.09209448,-1.113341E-05,0.003949888,0.0004023337,0.9999921,0,0,0,0,0,0
65944,0.04924449,1.160177,-0.09103289,-0.0002853489,0.004910242,0.00187001,0.9999862,0,0,0,0,0,0
65973,0.04899064,1.161569,-0.08937234,-0.002509524,0.006536402,0.001716788,0.999974,0,0,0,0,0,0
66003,0.04956384,1.161458,-0.08805629,-0.006188499,0.007940643,0.006633668,0.9999273,0,0,0,0,0,0
66029,0.04965329,1.160646,-0.08772264,-0.005158391,0.01009906,0.004547162,0.9999254,0,0,0,0,0,0
66057,0.05028065,1.16058,-0.0875269,-0.0007690866,0.01307439,0.002178791,0.9999118,0,0,0,0,0,0
66083,0.05079798,1.161613,-0.08631268,-0.001321976,0.0162366,0.001987573,0.9998654,0,0,0,0,0,0
66112,0.05165881,1.161999,-0.0851551,-0.006051828,0.01845738,0.007271631,0.9997849,0,0,0,0,0,0
66142,0.05211513,1.1608,-0.08536842,-0.00558651,0.01936425,0.005697093,0.9997807,0,0,0,0,0,0
66169,0.05295227,1.160428,-0.08597996,-0.0001724209,0.02094816,5.800658E-05,0.9997806,0,0,0,0,0,0
66197,0.05379432,1.161497,-0.08525505,0.0002434597,0.0252079,-0.00234252,0.9996794,0,0,0,0,0,0
66225,0.05431414,1.162427,-0.084103,-0.005243074,0.02948879,-0.0009065379,0.999551,0,0,0,0,0,0
66253,0.05433006,1.161804,-0.08402807,-0.006968431,0.03059567,0.001046923,0.999507,0,0,0,0,0,0
66283,0.05429377,1.160887,-0.08473849,-0.003798414,0.0291632,0.0001913544,0.9995674,0,0,0,0,0,0
66310,0.05466994,1.161228,-0.08440798,-0.001181159,0.02831051,-0.00247185,0.9995955,0,0,0,0,0,0
66339,0.05457608,1.161679,-0.08437154,-0.003974742,0.02924447,-0.002345168,0.9995617,0,0,0,0,0,0
66363,0.05449279,1.162256,-0.08414613,-0.006784516,0.03054575,-0.0004624024,0.9995103,0,0,0,0,0,0
66389,0.05419244,1.162142,-0.08438423,-0.005122076,0.02990593,0.001020464,0.9995391,0,0,0,0,0,0
66419,0.05365702,1.161676,-0.08503652,-0.002170461,0.0278957,0.0009538794,0.999608,0,0,0,0,0,0
66447,0.05323189,1.161879,-0.0855575,-0.003902641,0.02751166,0.0005571276,0.9996137,0,0,0,0,0,0
66475,0.05296329,1.162579,-0.08567049,-0.00877082,0.0278932,0.001849761,0.9995707,0,0,0,0,0,0
66505,0.05266649,1.162722,-0.08595921,-0.009415886,0.02845064,0.003310017,0.9995454,0,0,0,0,0,0
66532,0.05240335,1.162232,-0.08674891,-0.006218924,0.02802356,0.004265103,0.9995788,0,0,0,0,0,0
66561,0.05216497,1.16201,-0.08763932,-0.005407846,0.02807651,0.002451799,0.9995881,0,0,0,0,0,0
66588,0.05205046,1.162638,-0.08807338,-0.009898692,0.02932124,0.002943338,0.9995167,0,0,0,0,0,0
66615,0.05187736,1.163352,-0.08835947,-0.01319839,0.02979431,0.005123486,0.9994557,0,0,0,0,0,0
66642,0.05155084,1.163497,-0.08881712,-0.01398883,0.02926216,0.006030082,0.9994557,0,0,0,0,0,0
66670,0.0510557,1.163237,-0.08945371,-0.01233709,0.02750685,0.005297768,0.9995314,0,0,0,0,0,0
66700,0.05055441,1.163483,-0.08975149,-0.01396597,0.02593453,0.005934947,0.9995486,0,0,0,0,0,0
66727,0.05016584,1.163633,-0.09005523,-0.01571125,0.02466309,0.005980082,0.9995545,0,0,0,0,0,0
66755,0.04987694,1.163467,-0.09029952,-0.01440142,0.02423627,0.006883866,0.9995788,0,0,0,0,0,0
66784,0.04961186,1.163007,-0.09071366,-0.0120672,0.0236641,0.00710663,0.9996219,0,0,0,0,0,0
66812,0.04929062,1.162867,-0.09095841,-0.01139357,0.02258374,0.007395217,0.9996527,0,0,0,0,0,0
